pc_time_s,timestamp_ms,P_abs,P_g,P_atm,raw_line
1778765545.905637,1259,99.20,-0.07,99.27,"1259,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765546.0005598,1359,99.20,-0.07,99.27,"1359,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765546.099463,1459,99.20,-0.07,99.27,"1459,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765546.1994686,1559,99.20,-0.07,99.27,"1559,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765546.2998896,1659,99.20,-0.07,99.27,"1659,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765546.400202,1759,99.20,-0.07,99.27,"1759,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765546.5002272,1859,99.44,0.18,99.27,"1859,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765546.6002054,1959,99.44,0.18,99.27,"1959,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765546.699583,2059,99.44,0.18,99.27,"2059,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765546.7992632,2159,99.44,0.18,99.27,"2159,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765546.9006824,2259,99.44,0.18,99.27,"2259,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765546.99952,2359,99.20,-0.07,99.27,"2359,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765547.1000452,2459,99.20,-0.07,99.27,"2459,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765547.2005928,2560,99.44,0.18,99.27,"2560,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765547.3006535,2660,99.44,0.18,99.27,"2660,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765547.401145,2760,99.20,-0.07,99.27,"2760,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765547.5007856,2860,99.44,0.18,99.27,"2860,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765547.600971,2960,99.20,-0.07,99.27,"2960,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765547.7012882,3060,99.20,-0.07,99.27,"3060,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765547.8004787,3160,99.44,0.18,99.27,"3160,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765547.9013364,3260,99.20,-0.07,99.27,"3260,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765548.0008023,3360,99.20,-0.07,99.27,"3360,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765548.1008496,3460,99.20,-0.07,99.27,"3460,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765548.201136,3560,99.20,-0.07,99.27,"3560,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765548.3013031,3660,99.44,0.18,99.27,"3660,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765548.4006479,3760,99.44,0.18,99.27,"3760,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765548.50083,3860,99.20,-0.07,99.27,"3860,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765548.601033,3960,99.44,0.18,99.27,"3960,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765548.6999888,4060,99.44,0.18,99.27,"4060,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765548.8006625,4160,99.20,-0.07,99.27,"4160,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765548.9011412,4260,99.20,-0.07,99.27,"4260,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765549.0001986,4360,99.44,0.18,99.27,"4360,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765549.1013825,4460,99.20,-0.07,99.27,"4460,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765549.2007492,4560,99.44,0.18,99.27,"4560,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765549.3010085,4660,99.20,-0.07,99.27,"4660,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765549.4005501,4760,99.20,-0.07,99.27,"4760,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765549.5012264,4860,99.20,-0.07,99.27,"4860,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765549.600262,4960,99.20,-0.07,99.27,"4960,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765549.700925,5060,99.20,-0.07,99.27,"5060,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765549.801034,5160,99.20,-0.07,99.27,"5160,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765549.9008787,5260,99.20,-0.07,99.27,"5260,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765550.001027,5360,99.20,-0.07,99.27,"5360,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765550.101289,5460,99.44,0.18,99.27,"5460,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765550.200805,5560,99.44,0.18,99.27,"5560,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765550.3006232,5660,99.20,-0.07,99.27,"5660,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765550.4000926,5760,99.20,-0.07,99.27,"5760,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765550.5002542,5860,99.20,-0.07,99.27,"5860,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765550.6011138,5960,99.20,-0.07,99.27,"5960,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765550.7005532,6060,99.20,-0.07,99.27,"6060,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765550.800499,6160,99.20,-0.07,99.27,"6160,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765550.9011261,6260,99.20,-0.07,99.27,"6260,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765550.9998715,6360,99.44,0.18,99.27,"6360,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765551.101095,6460,99.20,-0.07,99.27,"6460,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765551.2009406,6560,99.20,-0.07,99.27,"6560,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765551.3002899,6660,99.20,-0.07,99.27,"6660,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765551.4011312,6760,99.20,-0.07,99.27,"6760,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765551.5012326,6860,99.20,-0.07,99.27,"6860,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765551.6009748,6960,99.20,-0.07,99.27,"6960,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765551.7011557,7060,99.20,-0.07,99.27,"7060,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765551.8016515,7160,99.20,-0.07,99.27,"7160,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765551.9011726,7260,99.20,-0.07,99.27,"7260,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765552.001625,7360,99.20,-0.07,99.27,"7360,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765552.1008523,7460,99.20,-0.07,99.27,"7460,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765552.2003334,7560,99.20,-0.07,99.27,"7560,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765552.3009615,7660,99.44,0.18,99.27,"7660,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765552.4018958,7760,99.20,-0.07,99.27,"7760,99.20,-0.07,99.27,0.00,IDLE,0,-1"
1778765552.5005112,7860,99.44,0.18,99.27,"7860,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765552.600721,7960,99.44,0.18,99.27,"7960,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765552.700785,8060,99.44,0.18,99.27,"8060,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765552.8004124,8160,99.44,0.18,99.27,"8160,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765552.900795,8260,99.44,0.18,99.27,"8260,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765553.0013976,8360,99.44,0.18,99.27,"8360,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765553.1000497,8460,99.44,0.18,99.27,"8460,99.44,0.18,99.27,0.00,IDLE,0,-1"
1778765553.2012858,8560,101.64,2.38,99.27,"8560,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765553.301559,8660,101.89,2.62,99.27,"8660,101.89,2.62,99.27,0.00,IDLE,0,-1"
1778765553.4004946,8760,101.89,2.62,99.27,"8760,101.89,2.62,99.27,0.00,IDLE,0,-1"
1778765553.5009997,8860,101.89,2.62,99.27,"8860,101.89,2.62,99.27,0.00,IDLE,0,-1"
1778765553.600834,8960,101.89,2.62,99.27,"8960,101.89,2.62,99.27,0.00,IDLE,0,-1"
1778765553.700921,9060,102.86,3.60,99.27,"9060,102.86,3.60,99.27,0.00,IDLE,0,-1"
1778765553.800791,9160,102.86,3.60,99.27,"9160,102.86,3.60,99.27,0.00,IDLE,0,-1"
1778765553.9003894,9260,102.86,3.60,99.27,"9260,102.86,3.60,99.27,0.00,IDLE,0,-1"
1778765554.000576,9360,102.86,3.60,99.27,"9360,102.86,3.60,99.27,0.00,IDLE,0,-1"
1778765554.1006863,9460,102.86,3.60,99.27,"9460,102.86,3.60,99.27,0.00,IDLE,0,-1"
1778765554.199788,9560,103.84,4.57,99.27,"9560,103.84,4.57,99.27,0.00,IDLE,0,-1"
1778765554.300353,9660,103.84,4.57,99.27,"9660,103.84,4.57,99.27,0.00,IDLE,0,-1"
1778765554.4016218,9760,103.60,4.33,99.27,"9760,103.60,4.33,99.27,0.00,IDLE,0,-1"
1778765554.5003078,9860,103.60,4.33,99.27,"9860,103.60,4.33,99.27,0.00,IDLE,0,-1"
1778765554.6017497,9960,103.60,4.33,99.27,"9960,103.60,4.33,99.27,0.00,IDLE,0,-1"
1778765554.7013826,10060,103.60,4.33,99.27,"10060,103.60,4.33,99.27,0.00,IDLE,0,-1"
1778765554.8010018,10160,103.60,4.33,99.27,"10160,103.60,4.33,99.27,0.00,IDLE,0,-1"
1778765554.9006045,10260,103.60,4.33,99.27,"10260,103.60,4.33,99.27,0.00,IDLE,0,-1"
1778765555.0009656,10360,104.09,4.82,99.27,"10360,104.09,4.82,99.27,0.00,IDLE,0,-1"
1778765555.1005857,10460,104.57,5.31,99.27,"10460,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765555.2013586,10560,104.57,5.31,99.27,"10560,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765555.3008766,10660,104.57,5.31,99.27,"10660,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765555.4007046,10760,104.57,5.31,99.27,"10760,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765555.5006325,10860,104.33,5.06,99.27,"10860,104.33,5.06,99.27,0.00,IDLE,0,-1"
1778765555.601523,10960,104.57,5.31,99.27,"10960,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765555.7009583,11060,104.57,5.31,99.27,"11060,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765555.8007107,11160,104.57,5.31,99.27,"11160,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765555.9018588,11260,104.57,5.31,99.27,"11260,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765556.0008924,11360,104.57,5.31,99.27,"11360,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765556.101199,11460,104.57,5.31,99.27,"11460,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765556.2015615,11560,104.57,5.31,99.27,"11560,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765556.3010812,11660,104.57,5.31,99.27,"11660,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765556.4014513,11760,104.57,5.31,99.27,"11760,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765556.5017815,11860,104.57,5.31,99.27,"11860,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765556.600566,11960,104.57,5.31,99.27,"11960,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765556.7012572,12060,104.57,5.31,99.27,"12060,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765556.8013802,12160,104.57,5.31,99.27,"12160,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765556.901137,12260,104.57,5.31,99.27,"12260,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765557.0010889,12360,104.57,5.31,99.27,"12360,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765557.1008244,12460,104.57,5.31,99.27,"12460,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765557.2009752,12560,104.57,5.31,99.27,"12560,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765557.3012755,12660,104.57,5.31,99.27,"12660,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765557.4006417,12760,104.82,5.55,99.27,"12760,104.82,5.55,99.27,0.00,IDLE,0,-1"
1778765557.501048,12860,104.57,5.31,99.27,"12860,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765557.6014585,12960,104.82,5.55,99.27,"12960,104.82,5.55,99.27,0.00,IDLE,0,-1"
1778765557.7004056,13060,104.57,5.31,99.27,"13060,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765557.7998722,13160,104.57,5.31,99.27,"13160,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765557.9017591,13260,104.57,5.31,99.27,"13260,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765558.0009363,13360,104.57,5.31,99.27,"13360,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765558.101169,13460,104.57,5.31,99.27,"13460,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765558.2015169,13560,104.57,5.31,99.27,"13560,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765558.3008811,13660,104.57,5.31,99.27,"13660,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765558.4006958,13760,104.57,5.31,99.27,"13760,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765558.500812,13860,104.82,5.55,99.27,"13860,104.82,5.55,99.27,0.00,IDLE,0,-1"
1778765558.6006608,13960,104.82,5.55,99.27,"13960,104.82,5.55,99.27,0.00,IDLE,0,-1"
1778765558.7005637,14060,104.82,5.55,99.27,"14060,104.82,5.55,99.27,0.00,IDLE,0,-1"
1778765558.8016324,14160,104.82,5.55,99.27,"14160,104.82,5.55,99.27,0.00,IDLE,0,-1"
1778765558.9001868,14260,104.57,5.31,99.27,"14260,104.57,5.31,99.27,0.00,IDLE,0,-1"
1778765559.0012252,14360,104.82,5.55,99.27,"14360,104.82,5.55,99.27,0.00,IDLE,0,-1"
1778765559.1014302,14460,105.80,6.53,99.27,"14460,105.80,6.53,99.27,0.00,IDLE,0,-1"
1778765559.2006028,14560,105.80,6.53,99.27,"14560,105.80,6.53,99.27,0.00,IDLE,0,-1"
1778765559.3012302,14660,106.04,6.77,99.27,"14660,106.04,6.77,99.27,0.00,IDLE,0,-1"
1778765559.4014192,14760,106.29,7.02,99.27,"14760,106.29,7.02,99.27,0.00,IDLE,0,-1"
1778765559.5008397,14860,106.29,7.02,99.27,"14860,106.29,7.02,99.27,0.00,IDLE,0,-1"
1778765559.6010547,14960,106.53,7.26,99.27,"14960,106.53,7.26,99.27,0.00,IDLE,0,-1"
1778765559.7016113,15060,106.77,7.51,99.27,"15060,106.77,7.51,99.27,0.00,IDLE,0,-1"
1778765559.800635,15160,106.77,7.51,99.27,"15160,106.77,7.51,99.27,0.00,IDLE,0,-1"
1778765559.9011483,15260,106.77,7.51,99.27,"15260,106.77,7.51,99.27,0.00,IDLE,0,-1"
1778765560.000443,15360,106.77,7.51,99.27,"15360,106.77,7.51,99.27,0.00,IDLE,0,-1"
1778765560.1008997,15460,107.51,8.24,99.27,"15460,107.51,8.24,99.27,0.00,IDLE,0,-1"
1778765560.2008557,15560,107.51,8.24,99.27,"15560,107.51,8.24,99.27,0.00,IDLE,0,-1"
1778765560.300698,15660,107.51,8.24,99.27,"15660,107.51,8.24,99.27,0.00,IDLE,0,-1"
1778765560.4008274,15760,107.51,8.24,99.27,"15760,107.51,8.24,99.27,0.00,IDLE,0,-1"
1778765560.5014532,15860,107.51,8.24,99.27,"15860,107.51,8.24,99.27,0.00,IDLE,0,-1"
1778765560.600338,15960,107.75,8.48,99.27,"15960,107.75,8.48,99.27,0.00,IDLE,0,-1"
1778765560.7005212,16060,107.75,8.48,99.27,"16060,107.75,8.48,99.27,0.00,IDLE,0,-1"
1778765560.8007476,16160,108.00,8.73,99.27,"16160,108.00,8.73,99.27,0.00,IDLE,0,-1"
1778765560.9003508,16260,108.00,8.73,99.27,"16260,108.00,8.73,99.27,0.00,IDLE,0,-1"
1778765561.0015113,16360,108.00,8.73,99.27,"16360,108.00,8.73,99.27,0.00,IDLE,0,-1"
1778765561.1007726,16460,108.00,8.73,99.27,"16460,108.00,8.73,99.27,0.00,IDLE,0,-1"
1778765561.200722,16560,108.48,9.22,99.27,"16560,108.48,9.22,99.27,0.00,IDLE,0,-1"
1778765561.300725,16660,108.97,9.71,99.27,"16660,108.97,9.71,99.27,0.00,IDLE,0,-1"
1778765561.4013417,16760,110.68,11.42,99.27,"16760,110.68,11.42,99.27,0.00,IDLE,0,-1"
1778765561.5007193,16860,112.88,13.62,99.27,"16860,112.88,13.62,99.27,0.00,IDLE,0,-1"
1778765561.6012197,16960,113.62,14.35,99.27,"16960,113.62,14.35,99.27,0.00,IDLE,0,-1"
1778765561.7015815,17060,114.35,15.08,99.27,"17060,114.35,15.08,99.27,0.00,IDLE,0,-1"
1778765561.8008912,17160,114.59,15.33,99.27,"17160,114.59,15.33,99.27,0.00,IDLE,0,-1"
1778765561.9012625,17260,114.84,15.57,99.27,"17260,114.84,15.57,99.27,0.00,IDLE,0,-1"
1778765562.0011218,17360,118.50,19.24,99.27,"17360,118.50,19.24,99.27,0.00,IDLE,0,-1"
1778765562.101097,17460,123.15,23.88,99.27,"17460,123.15,23.88,99.27,0.00,IDLE,0,-1"
1778765562.2008448,17560,128.52,29.26,99.27,"17560,128.52,29.26,99.27,0.00,IDLE,0,-1"
1778765562.301703,17660,129.75,30.48,99.27,"17660,129.75,30.48,99.27,0.00,IDLE,0,-1"
1778765562.4002101,17760,130.23,30.97,99.27,"17760,130.23,30.97,99.27,0.00,IDLE,0,-1"
1778765562.5010855,17860,130.72,31.46,99.27,"17860,130.72,31.46,99.27,0.00,IDLE,0,-1"
1778765562.6016128,17960,130.72,31.46,99.27,"17960,130.72,31.46,99.27,0.00,IDLE,0,-1"
1778765562.700379,18060,130.72,31.46,99.27,"18060,130.72,31.46,99.27,0.00,IDLE,0,-1"
1778765562.8010845,18160,131.21,31.95,99.27,"18160,131.21,31.95,99.27,0.00,IDLE,0,-1"
1778765562.9015198,18260,134.39,35.12,99.27,"18260,134.39,35.12,99.27,0.00,IDLE,0,-1"
1778765563.0006473,18360,139.28,40.01,99.27,"18360,139.28,40.01,99.27,0.00,IDLE,0,-1"
1778765563.1012957,18460,143.92,44.65,99.27,"18460,143.92,44.65,99.27,0.00,IDLE,0,-1"
1778765563.2015743,18560,145.63,46.36,99.27,"18560,145.63,46.36,99.27,0.00,IDLE,0,-1"
1778765563.3012776,18660,145.87,46.61,99.27,"18660,145.87,46.61,99.27,0.00,IDLE,0,-1"
1778765563.4008331,18760,146.12,46.85,99.27,"18760,146.12,46.85,99.27,0.00,IDLE,0,-1"
1778765563.5006177,18860,146.36,47.10,99.27,"18860,146.36,47.10,99.27,0.00,IDLE,0,-1"
1778765563.6013098,18960,146.61,47.34,99.27,"18960,146.61,47.34,99.27,0.00,IDLE,0,-1"
1778765563.701726,19060,146.61,47.34,99.27,"19060,146.61,47.34,99.27,0.00,IDLE,0,-1"
1778765563.8007705,19160,148.07,48.81,99.27,"19160,148.07,48.81,99.27,0.00,IDLE,0,-1"
1778765563.901141,19260,152.72,53.45,99.27,"19260,152.72,53.45,99.27,0.00,IDLE,0,-1"
1778765564.0013225,19360,157.36,58.09,99.27,"19360,157.36,58.09,99.27,0.00,IDLE,0,-1"
1778765564.1009383,19460,160.29,61.03,99.27,"19460,160.29,61.03,99.27,0.00,IDLE,0,-1"
1778765564.201727,19560,162.49,63.23,99.27,"19560,162.49,63.23,99.27,0.00,IDLE,0,-1"
1778765564.301233,19660,162.98,63.71,99.27,"19660,162.98,63.71,99.27,0.00,IDLE,0,-1"
1778765564.4007785,19760,163.23,63.96,99.27,"19760,163.23,63.96,99.27,0.00,IDLE,0,-1"
1778765564.5004585,19860,163.47,64.20,99.27,"19860,163.47,64.20,99.27,0.00,IDLE,0,-1"
1778765564.601082,19960,163.47,64.20,99.27,"19960,163.47,64.20,99.27,0.00,IDLE,0,-1"
1778765564.7008057,20060,163.71,64.45,99.27,"20060,163.71,64.45,99.27,0.00,IDLE,0,-1"
1778765564.8018346,20160,163.71,64.45,99.27,"20160,163.71,64.45,99.27,0.00,IDLE,0,-1"
1778765564.901366,20260,163.47,64.20,99.27,"20260,163.47,64.20,99.27,0.00,IDLE,0,-1"
1778765565.0003603,20360,167.38,68.11,99.27,"20360,167.38,68.11,99.27,0.00,IDLE,0,-1"
1778765565.1011415,20460,170.56,71.29,99.27,"20460,170.56,71.29,99.27,0.00,IDLE,0,-1"
1778765565.2013373,20560,177.16,77.89,99.27,"20560,177.16,77.89,99.27,0.00,IDLE,0,-1"
1778765565.300858,20660,179.35,80.09,99.27,"20660,179.35,80.09,99.27,0.00,IDLE,0,-1"
1778765565.4013937,20760,180.09,80.82,99.27,"20760,180.09,80.82,99.27,0.00,IDLE,0,-1"
1778765565.5017715,20860,180.33,81.07,99.27,"20860,180.33,81.07,99.27,0.00,IDLE,0,-1"
1778765565.601043,20960,180.33,81.07,99.27,"20960,180.33,81.07,99.27,0.00,IDLE,0,-1"
1778765565.7008069,21060,180.33,81.07,99.27,"21060,180.33,81.07,99.27,0.00,IDLE,0,-1"
1778765565.801084,21160,180.33,81.07,99.27,"21160,180.33,81.07,99.27,0.00,IDLE,0,-1"
1778765565.90111,21260,180.33,81.07,99.27,"21260,180.33,81.07,99.27,0.00,IDLE,0,-1"
1778765566.0012093,21360,181.80,82.53,99.27,"21360,181.80,82.53,99.27,0.00,IDLE,0,-1"
1778765566.1014662,21460,185.71,86.44,99.27,"21460,185.71,86.44,99.27,0.00,IDLE,0,-1"
1778765566.2010965,21560,191.09,91.82,99.27,"21560,191.09,91.82,99.27,0.00,IDLE,0,-1"
1778765566.3012946,21660,192.55,93.28,99.27,"21660,192.55,93.28,99.27,0.00,IDLE,0,-1"
1778765566.4006824,21760,193.04,93.77,99.27,"21760,193.04,93.77,99.27,0.00,IDLE,0,-1"
1778765566.501047,21860,193.04,93.77,99.27,"21860,193.04,93.77,99.27,0.00,IDLE,0,-1"
1778765566.601458,21960,193.04,93.77,99.27,"21960,193.04,93.77,99.27,0.00,IDLE,0,-1"
1778765566.7012718,22060,193.28,94.02,99.27,"22060,193.28,94.02,99.27,0.00,IDLE,0,-1"
1778765566.8004966,22160,193.28,94.02,99.27,"22160,193.28,94.02,99.27,0.00,IDLE,0,-1"
1778765566.901246,22260,193.53,94.26,99.27,"22260,193.53,94.26,99.27,0.00,IDLE,0,-1"
1778765567.0001657,22360,193.28,94.02,99.27,"22360,193.28,94.02,99.27,0.00,IDLE,0,-1"
1778765567.1010084,22460,193.28,94.02,99.27,"22460,193.28,94.02,99.27,0.00,IDLE,0,-1"
1778765567.2011049,22560,194.51,95.24,99.27,"22560,194.51,95.24,99.27,0.00,IDLE,0,-1"
1778765567.3007832,22660,196.71,97.44,99.27,"22660,196.71,97.44,99.27,0.00,IDLE,0,-1"
1778765567.4010339,22760,198.91,99.64,99.27,"22760,198.91,99.64,99.27,0.00,IDLE,0,-1"
1778765567.5017006,22860,201.10,101.84,99.27,"22860,201.10,101.84,99.27,0.00,IDLE,0,-1"
1778765567.6006527,22960,201.59,102.33,99.27,"22960,201.59,102.33,99.27,0.00,IDLE,0,-1"
1778765567.7023687,23060,204.28,105.01,99.27,"23060,204.28,105.01,99.27,0.00,IDLE,0,-1"
1778765567.8016374,23160,205.26,105.99,99.27,"23160,205.26,105.99,99.27,0.00,IDLE,0,-1"
1778765567.9011195,23260,205.50,106.24,99.27,"23260,205.50,106.24,99.27,0.00,IDLE,0,-1"
1778765568.0009117,23360,205.75,106.48,99.27,"23360,205.75,106.48,99.27,0.00,IDLE,0,-1"
1778765568.101292,23460,205.99,106.73,99.27,"23460,205.99,106.73,99.27,0.00,IDLE,0,-1"
1778765568.2011404,23560,205.99,106.73,99.27,"23560,205.99,106.73,99.27,0.00,IDLE,0,-1"
1778765568.3010883,23660,205.99,106.73,99.27,"23660,205.99,106.73,99.27,0.00,IDLE,0,-1"
1778765568.4012046,23760,207.46,108.19,99.27,"23760,207.46,108.19,99.27,0.00,IDLE,0,-1"
1778765568.5010145,23860,209.41,110.15,99.27,"23860,209.41,110.15,99.27,0.00,IDLE,0,-1"
1778765568.600666,23960,213.81,114.55,99.27,"23960,213.81,114.55,99.27,0.00,IDLE,0,-1"
1778765568.7015631,24060,214.79,115.52,99.27,"24060,214.79,115.52,99.27,0.00,IDLE,0,-1"
1778765568.801029,24160,215.03,115.77,99.27,"24160,215.03,115.77,99.27,0.00,IDLE,0,-1"
1778765568.9010985,24260,215.28,116.01,99.27,"24260,215.28,116.01,99.27,0.00,IDLE,0,-1"
1778765569.0013654,24360,218.21,118.94,99.27,"24360,218.21,118.94,99.27,0.00,IDLE,0,-1"
1778765569.1004624,24460,219.68,120.41,99.27,"24460,219.68,120.41,99.27,0.00,IDLE,0,-1"
1778765569.2008035,24560,219.92,120.65,99.27,"24560,219.92,120.65,99.27,0.00,IDLE,0,-1"
1778765569.3014843,24660,220.17,120.90,99.27,"24660,220.17,120.90,99.27,0.00,IDLE,0,-1"
1778765569.4009507,24760,220.41,121.14,99.27,"24760,220.41,121.14,99.27,0.00,IDLE,0,-1"
1778765569.5010438,24860,220.65,121.39,99.27,"24860,220.65,121.39,99.27,0.00,IDLE,0,-1"
1778765569.6002228,24960,220.65,121.39,99.27,"24960,220.65,121.39,99.27,0.00,IDLE,0,-1"
1778765569.701067,25060,220.90,121.63,99.27,"25060,220.90,121.63,99.27,0.00,IDLE,0,-1"
1778765569.801443,25160,223.59,124.32,99.27,"25160,223.59,124.32,99.27,0.00,IDLE,0,-1"
1778765569.9003701,25260,228.48,129.21,99.27,"25260,228.48,129.21,99.27,0.00,IDLE,0,-1"
1778765570.000665,25360,229.70,130.43,99.27,"25360,229.70,130.43,99.27,0.00,IDLE,0,-1"
1778765570.1010315,25460,229.94,130.67,99.27,"25460,229.94,130.67,99.27,0.00,IDLE,0,-1"
1778765570.2014985,25560,230.19,130.92,99.27,"25560,230.19,130.92,99.27,0.00,IDLE,0,-1"
1778765570.3005598,25660,230.19,130.92,99.27,"25660,230.19,130.92,99.27,0.00,IDLE,0,-1"
1778765570.4014413,25760,229.94,130.67,99.27,"25760,229.94,130.67,99.27,0.00,IDLE,0,-1"
1778765570.5009909,25860,230.43,131.16,99.27,"25860,230.43,131.16,99.27,0.00,IDLE,0,-1"
1778765570.6011791,25960,229.94,130.67,99.27,"25960,229.94,130.67,99.27,0.00,IDLE,0,-1"
1778765570.7015266,26060,229.94,130.67,99.27,"26060,229.94,130.67,99.27,0.00,IDLE,0,-1"
1778765570.8006737,26160,230.19,130.92,99.27,"26160,230.19,130.92,99.27,0.00,IDLE,0,-1"
1778765570.9011192,26260,233.12,133.85,99.27,"26260,233.12,133.85,99.27,0.00,IDLE,0,-1"
1778765571.0015576,26360,236.05,136.78,99.27,"26360,236.05,136.78,99.27,0.00,IDLE,0,-1"
1778765571.1010458,26460,238.25,138.98,99.27,"26460,238.25,138.98,99.27,0.00,IDLE,0,-1"
