pc_time_s,timestamp_ms,P_abs,P_g,P_atm,raw_line
1778765515.2644193,76360,106.53,13.27,93.26,"76360,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765515.3638456,76460,106.53,13.27,93.26,"76460,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765515.4644208,76560,106.53,13.27,93.26,"76560,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765515.5648565,76660,106.53,13.27,93.26,"76660,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765515.663534,76760,106.53,13.27,93.26,"76760,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765515.7645426,76860,106.53,13.27,93.26,"76860,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765515.8646786,76960,106.53,13.27,93.26,"76960,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765515.9648027,77060,106.53,13.27,93.26,"77060,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765516.0641358,77160,106.53,13.27,93.26,"77160,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765516.1649525,77260,106.53,13.27,93.26,"77260,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765516.2643876,77360,106.53,13.27,93.26,"77360,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765516.3651505,77460,106.53,13.27,93.26,"77460,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765516.4652712,77560,106.53,13.27,93.26,"77560,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765516.5670905,77660,106.29,13.03,93.26,"77660,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765516.6646807,77760,106.29,13.03,93.26,"77760,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765516.764833,77860,106.29,13.03,93.26,"77860,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765516.8646991,77960,106.29,13.03,93.26,"77960,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765516.9641805,78060,106.29,13.03,93.26,"78060,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765517.0648587,78160,106.53,13.27,93.26,"78160,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765517.16436,78260,106.53,13.27,93.26,"78260,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765517.264362,78360,106.29,13.03,93.26,"78360,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765517.3651404,78460,106.29,13.03,93.26,"78460,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765517.4644325,78560,106.29,13.03,93.26,"78560,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765517.5649438,78660,106.53,13.27,93.26,"78660,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765517.665062,78760,106.53,13.27,93.26,"78760,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765517.7654436,78860,106.29,13.03,93.26,"78860,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765517.8648016,78960,106.29,13.03,93.26,"78960,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765517.964553,79060,106.29,13.03,93.26,"79060,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765518.0644875,79160,106.29,13.03,93.26,"79160,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765518.1650836,79260,106.53,13.27,93.26,"79260,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765518.2636635,79360,106.29,13.03,93.26,"79360,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765518.36457,79460,106.29,13.03,93.26,"79460,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765518.465015,79560,106.29,13.03,93.26,"79560,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765518.5646906,79660,106.29,13.03,93.26,"79660,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765518.6642513,79760,106.29,13.03,93.26,"79760,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765518.765195,79860,106.29,13.03,93.26,"79860,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765518.8645365,79960,106.29,13.03,93.26,"79960,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765518.964839,80060,106.04,12.79,93.26,"80060,106.04,12.79,93.26,0.00,IDLE,0,-1"
1778765519.064529,80160,106.29,13.03,93.26,"80160,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765519.1642933,80260,106.29,13.03,93.26,"80260,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765519.2650056,80360,106.29,13.03,93.26,"80360,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765519.3641386,80460,106.29,13.03,93.26,"80460,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765519.4642413,80560,106.29,13.03,93.26,"80560,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765519.5641189,80660,106.29,13.03,93.26,"80660,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765519.6647153,80760,106.29,13.03,93.26,"80760,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765519.7637806,80860,106.29,13.03,93.26,"80860,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765519.8649094,80960,106.04,12.79,93.26,"80960,106.04,12.79,93.26,0.00,IDLE,0,-1"
1778765519.9654126,81060,106.29,13.03,93.26,"81060,106.29,13.03,93.26,0.00,IDLE,0,-1"
1778765520.0645187,81160,105.31,12.05,93.26,"81160,105.31,12.05,93.26,0.00,IDLE,0,-1"
1778765520.1646419,81260,105.31,12.05,93.26,"81260,105.31,12.05,93.26,0.00,IDLE,0,-1"
1778765520.2649257,81360,105.31,12.05,93.26,"81360,105.31,12.05,93.26,0.00,IDLE,0,-1"
1778765520.3646617,81460,105.31,12.05,93.26,"81460,105.31,12.05,93.26,0.00,IDLE,0,-1"
1778765520.4636478,81560,105.31,12.05,93.26,"81560,105.31,12.05,93.26,0.00,IDLE,0,-1"
1778765520.5645566,81660,103.84,10.59,93.26,"81660,103.84,10.59,93.26,0.00,IDLE,0,-1"
1778765520.6639485,81760,102.62,9.36,93.26,"81760,102.62,9.36,93.26,0.00,IDLE,0,-1"
1778765520.7642002,81860,100.91,7.65,93.26,"81860,100.91,7.65,93.26,0.00,IDLE,0,-1"
1778765520.8647282,81960,99.44,6.19,93.26,"81960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765520.9639118,82060,98.95,5.70,93.26,"82060,98.95,5.70,93.26,0.00,IDLE,0,-1"
1778765521.0642135,82160,98.47,5.21,93.26,"82160,98.47,5.21,93.26,0.00,IDLE,0,-1"
1778765521.1648426,82260,98.22,4.97,93.26,"82260,98.22,4.97,93.26,0.00,IDLE,0,-1"
1778765521.2635033,82360,98.22,4.97,93.26,"82360,98.22,4.97,93.26,0.00,IDLE,0,-1"
1778765521.3643112,82460,98.22,4.97,93.26,"82460,98.22,4.97,93.26,0.00,IDLE,0,-1"
1778765521.4632044,82560,97.98,4.72,93.26,"82560,97.98,4.72,93.26,0.00,IDLE,0,-1"
1778765521.5634422,82660,97.98,4.72,93.26,"82660,97.98,4.72,93.26,0.00,IDLE,0,-1"
1778765521.6646636,82760,97.73,4.48,93.26,"82760,97.73,4.48,93.26,0.00,IDLE,0,-1"
1778765521.763728,82860,97.73,4.48,93.26,"82860,97.73,4.48,93.26,0.00,IDLE,0,-1"
1778765521.8641732,82960,97.73,4.48,93.26,"82960,97.73,4.48,93.26,0.00,IDLE,0,-1"
1778765521.9639804,83060,97.49,4.23,93.26,"83060,97.49,4.23,93.26,0.00,IDLE,0,-1"
1778765522.0630763,83160,97.49,4.23,93.26,"83160,97.49,4.23,93.26,0.00,IDLE,0,-1"
1778765522.163727,83260,97.49,4.23,93.26,"83260,97.49,4.23,93.26,0.00,IDLE,0,-1"
1778765522.264374,83360,97.49,4.23,93.26,"83360,97.49,4.23,93.26,0.00,IDLE,0,-1"
1778765522.3641107,83460,97.24,3.99,93.26,"83460,97.24,3.99,93.26,0.00,IDLE,0,-1"
1778765522.4638233,83560,98.22,4.97,93.26,"83560,98.22,4.97,93.26,0.00,IDLE,0,-1"
1778765522.5647104,83660,98.22,4.97,93.26,"83660,98.22,4.97,93.26,0.00,IDLE,0,-1"
1778765522.6634202,83760,98.71,5.45,93.26,"83760,98.71,5.45,93.26,0.00,IDLE,0,-1"
1778765522.7637515,83860,98.71,5.45,93.26,"83860,98.71,5.45,93.26,0.00,IDLE,0,-1"
1778765522.8646498,83960,98.71,5.45,93.26,"83960,98.71,5.45,93.26,0.00,IDLE,0,-1"
1778765522.9639306,84060,98.71,5.45,93.26,"84060,98.71,5.45,93.26,0.00,IDLE,0,-1"
1778765523.064554,84160,99.44,6.19,93.26,"84160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765523.1641033,84260,99.44,6.19,93.26,"84260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765523.2640195,84360,99.20,5.94,93.26,"84360,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765523.3645692,84460,99.20,5.94,93.26,"84460,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765523.4647858,84560,99.44,6.19,93.26,"84560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765523.5637755,84660,99.44,6.19,93.26,"84660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765523.6638432,84760,99.20,5.94,93.26,"84760,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765523.7643247,84860,99.44,6.19,93.26,"84860,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765523.8639345,84960,99.44,6.19,93.26,"84960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765523.9643993,85060,99.44,6.19,93.26,"85060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765524.0651655,85160,99.44,6.19,93.26,"85160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765524.1642227,85260,99.44,6.19,93.26,"85260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765524.2642322,85360,99.44,6.19,93.26,"85360,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765524.3650284,85460,99.44,6.19,93.26,"85460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765524.4642391,85560,99.44,6.19,93.26,"85560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765524.564533,85660,99.44,6.19,93.26,"85660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765524.6639886,85760,99.69,6.43,93.26,"85760,99.69,6.43,93.26,0.00,IDLE,0,-1"
1778765524.7639024,85860,99.44,6.19,93.26,"85860,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765524.8644252,85960,99.44,6.19,93.26,"85960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765524.9639227,86060,99.44,6.19,93.26,"86060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765525.0643466,86160,99.44,6.19,93.26,"86160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765525.165099,86260,99.44,6.19,93.26,"86260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765525.2638953,86360,99.44,6.19,93.26,"86360,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765525.3642786,86460,99.44,6.19,93.26,"86460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765525.4642131,86560,99.44,6.19,93.26,"86560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765525.5639935,86660,99.44,6.19,93.26,"86660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765525.664265,86760,99.44,6.19,93.26,"86760,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765525.7649732,86860,99.69,6.43,93.26,"86860,99.69,6.43,93.26,0.00,IDLE,0,-1"
1778765525.865391,86960,99.69,6.43,93.26,"86960,99.69,6.43,93.26,0.00,IDLE,0,-1"
1778765525.9649088,87060,99.44,6.19,93.26,"87060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765526.065024,87160,99.44,6.19,93.26,"87160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765526.1632228,87260,99.44,6.19,93.26,"87260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765526.2644634,87360,99.20,5.94,93.26,"87360,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765526.3651817,87460,99.44,6.19,93.26,"87460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765526.4637823,87560,99.44,6.19,93.26,"87560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765526.564694,87660,99.44,6.19,93.26,"87660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765526.6641934,87760,99.44,6.19,93.26,"87760,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765526.7641478,87860,99.44,6.19,93.26,"87860,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765526.863999,87960,99.44,6.19,93.26,"87960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765526.9650106,88060,99.44,6.19,93.26,"88060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765527.0638514,88160,99.44,6.19,93.26,"88160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765527.1648917,88260,99.44,6.19,93.26,"88260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765527.2642574,88360,99.44,6.19,93.26,"88360,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765527.3641984,88460,99.44,6.19,93.26,"88460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765527.4646947,88560,99.44,6.19,93.26,"88560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765527.5650046,88660,99.44,6.19,93.26,"88660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765527.664255,88760,99.44,6.19,93.26,"88760,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765527.763888,88860,99.44,6.19,93.26,"88860,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765527.8632882,88960,99.44,6.19,93.26,"88960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765527.9643667,89060,99.44,6.19,93.26,"89060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765528.0645251,89160,99.44,6.19,93.26,"89160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765528.1638865,89260,99.44,6.19,93.26,"89260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765528.263573,89360,99.44,6.19,93.26,"89360,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765528.364758,89460,99.44,6.19,93.26,"89460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765528.4640427,89560,99.44,6.19,93.26,"89560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765528.5641212,89660,99.44,6.19,93.26,"89660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765528.6645548,89760,99.44,6.19,93.26,"89760,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765528.763509,89860,99.44,6.19,93.26,"89860,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765528.863848,89960,99.44,6.19,93.26,"89960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765528.9642217,90060,99.44,6.19,93.26,"90060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765529.0636194,90160,99.44,6.19,93.26,"90160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765529.164014,90260,99.69,6.43,93.26,"90260,99.69,6.43,93.26,0.00,IDLE,0,-1"
1778765529.2641146,90360,99.44,6.19,93.26,"90360,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765529.3638346,90460,99.44,6.19,93.26,"90460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765529.4639268,90560,99.44,6.19,93.26,"90560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765529.5642333,90660,99.44,6.19,93.26,"90660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765529.6641836,90760,99.44,6.19,93.26,"90760,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765529.7637284,90860,99.44,6.19,93.26,"90860,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765529.864994,90960,99.44,6.19,93.26,"90960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765529.9638274,91060,99.44,6.19,93.26,"91060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765530.064136,91160,99.44,6.19,93.26,"91160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765530.1649091,91260,99.44,6.19,93.26,"91260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765530.264372,91360,99.44,6.19,93.26,"91360,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765530.3640578,91460,99.44,6.19,93.26,"91460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765530.4644728,91560,99.44,6.19,93.26,"91560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765530.564277,91660,99.44,6.19,93.26,"91660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765530.6639886,91760,99.44,6.19,93.26,"91760,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765530.7647595,91860,99.20,5.94,93.26,"91860,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765530.8647923,91960,99.44,6.19,93.26,"91960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765530.9641588,92060,99.44,6.19,93.26,"92060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765531.0639946,92160,99.44,6.19,93.26,"92160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765531.1639555,92260,99.44,6.19,93.26,"92260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765531.2641876,92360,99.44,6.19,93.26,"92360,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765531.363515,92460,99.44,6.19,93.26,"92460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765531.4645517,92560,99.44,6.19,93.26,"92560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765531.5642948,92660,99.44,6.19,93.26,"92660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765531.664248,92760,99.44,6.19,93.26,"92760,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765531.7649229,92860,99.44,6.19,93.26,"92860,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765531.8645363,92960,99.44,6.19,93.26,"92960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765531.9640162,93060,99.44,6.19,93.26,"93060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765532.064594,93160,99.44,6.19,93.26,"93160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765532.1643178,93260,99.44,6.19,93.26,"93260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765532.2648036,93360,99.20,5.94,93.26,"93360,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765532.3645532,93460,99.20,5.94,93.26,"93460,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765532.4643085,93560,99.44,6.19,93.26,"93560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765532.563978,93660,99.44,6.19,93.26,"93660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765532.6651533,93760,99.44,6.19,93.26,"93760,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765532.7640526,93860,99.20,5.94,93.26,"93860,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765532.8639896,93960,99.44,6.19,93.26,"93960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765532.9639256,94060,99.44,6.19,93.26,"94060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765533.0643442,94160,99.44,6.19,93.26,"94160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765533.163025,94260,99.44,6.19,93.26,"94260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765533.2653065,94360,99.44,6.19,93.26,"94360,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765533.363497,94460,99.44,6.19,93.26,"94460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765533.4640193,94560,99.44,6.19,93.26,"94560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765533.5642438,94660,99.44,6.19,93.26,"94660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765533.664272,94760,99.20,5.94,93.26,"94760,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765533.7640984,94860,99.20,5.94,93.26,"94860,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765533.8650217,94960,99.44,6.19,93.26,"94960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765533.9648783,95060,99.44,6.19,93.26,"95060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765534.064253,95160,99.44,6.19,93.26,"95160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765534.1640399,95260,99.44,6.19,93.26,"95260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765534.2639332,95360,99.20,5.94,93.26,"95360,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765534.3644254,95460,99.44,6.19,93.26,"95460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765534.4646087,95560,99.44,6.19,93.26,"95560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765534.5634215,95660,99.20,5.94,93.26,"95660,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765534.6642265,95760,99.44,6.19,93.26,"95760,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765534.7646227,95860,99.44,6.19,93.26,"95860,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765534.8639379,95960,99.20,5.94,93.26,"95960,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765534.964607,96060,99.20,5.94,93.26,"96060,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765535.0648205,96160,99.44,6.19,93.26,"96160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765535.1640854,96260,99.44,6.19,93.26,"96260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765535.2644227,96360,99.44,6.19,93.26,"96360,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765535.364839,96460,99.44,6.19,93.26,"96460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765535.4638817,96560,99.20,5.94,93.26,"96560,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765535.5635607,96660,99.44,6.19,93.26,"96660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765535.6648564,96760,99.44,6.19,93.26,"96760,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765535.763478,96860,99.44,6.19,93.26,"96860,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765535.8639424,96960,99.44,6.19,93.26,"96960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765535.9648778,97060,99.44,6.19,93.26,"97060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765536.0642798,97160,99.44,6.19,93.26,"97160,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765536.164184,97260,99.20,5.94,93.26,"97260,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765536.2648087,97360,99.44,6.19,93.26,"97360,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765536.3634202,97460,99.44,6.19,93.26,"97460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765536.4643054,97560,99.20,5.94,93.26,"97560,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765536.5649388,97660,99.44,6.19,93.26,"97660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765536.6637754,97760,99.44,6.19,93.26,"97760,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765536.7644613,97860,99.44,6.19,93.26,"97860,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765536.8646715,97960,99.44,6.19,93.26,"97960,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765536.9632988,98060,99.20,5.94,93.26,"98060,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765537.063998,98160,99.20,5.94,93.26,"98160,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765537.1644838,98260,99.44,6.19,93.26,"98260,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765537.2639668,98360,99.44,6.19,93.26,"98360,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765537.364743,98460,99.44,6.19,93.26,"98460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765537.463878,98560,99.44,6.19,93.26,"98560,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765537.5640326,98660,99.44,6.19,93.26,"98660,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765537.6638925,98760,99.20,5.94,93.26,"98760,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765537.7640524,98860,99.20,5.94,93.26,"98860,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765537.8645492,98960,99.20,5.94,93.26,"98960,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765537.9646478,99060,99.44,6.19,93.26,"99060,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765538.063238,99160,99.20,5.94,93.26,"99160,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765538.1635988,99260,99.20,5.94,93.26,"99260,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765538.2643764,99360,99.44,6.19,93.26,"99360,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765538.3633835,99460,99.44,6.19,93.26,"99460,99.44,6.19,93.26,0.00,IDLE,0,-1"
1778765538.4640672,99560,99.20,5.94,93.26,"99560,99.20,5.94,93.26,0.00,IDLE,0,-1"
1778765538.5645947,99660,99.44,6.19,93.26,"99660,99.44,6.19,93.26,0.00,IDLE,0,-1"
