time_s,state,P_g,P_g_smooth,rampTarget_g,rampHold,Height_yellow_px,Height_yellow_px_smooth,compression_pct,compression_pct_smooth
699.347,HOLD_LOW,-0.66,-0.932727273,100,0,208,207.7689722,7.431385458,7.534202388
699.497,HOLD_LOW,-1.16,-0.887272727,100,0,209,208.5126686,6.986344041,7.20322668
699.647,HOLD_LOW,-1.16,-0.841818182,100,0,209,208.7738556,6.986344041,7.086987685
699.797,HOLD_LOW,-0.66,-0.612727273,100,0,209,208.9104133,6.986344041,7.026213828
699.947,HOLD_LOW,-0.66,-0.429090909,100,0,209.0138409,209.141539,6.980184271,6.923353341
700.097,HOLD_LOW,-1.67,-0.245454545,100,0,209,209.2787334,6.986344041,6.862296114
700.337,UP,-0.66,0.030909091,100,0,209,209.5657626,6.986344041,6.734556268
700.397,UP,0.35,0.398181818,100,0,209.5871903,209.6749705,6.725020057,6.685954214
700.546,UP,1.36,0.903636364,100,0,210,209.8985358,6.541302625,6.586458411
700.697,UP,1.36,1.685454545,100,0,210,210.1733378,6.541302625,6.464160114
700.847,UP,0.86,3.11,100,0,210.1861267,210.4462978,6.458468555,6.342681631
700.997,UP,2.38,5.453636364,100,0,211,210.6691416,6.096261209,6.243506901
701.147,UP,2.88,8.762727273,100,0,211,210.8055993,6.096261209,6.182777565
701.298,UP,4.4,13.31272727,100,0,211,210.9429555,6.096261209,6.121648371
701.447,UP,7.94,19.14909091,100,0,211,211,6.096261209,6.096261209
701.598,UP,15.01,26.50181818,100,0,211,211,6.096261209,6.096261209
701.747,UP,24.11,35.69272727,100,0,211,210.886776,6.096261209,6.146650577
701.898,UP,35.74,46.85909091,100,0,211,210.7494644,6.096261209,6.207759941
702.047,UP,50.4,60.09363636,100,0,211,210.5136791,6.096261209,6.312694155
702.198,UP,65.56,75.35,100,0,210.010554,210.2391004,6.536605658,6.434893053
702.347,UP,82.24,92.62818182,100,0,210,209.9284616,6.541302625,6.573140168
702.498,UP,101.96,111.5154545,100,0,209.2832918,209.4825318,6.860267442,6.771597416
702.648,UP,125.21,131.5981818,100,0,209,208.8342882,6.986344041,7.060092658
702.799,UP,148.46,152.8745455,100,0,209,207.9411952,6.986344041,7.457556047
702.949,UP,172.22,174.8409091,100,0,208,206.6083664,7.431385458,8.050720064
703.098,UP,198,196.1636364,100,0,206.8315502,204.6651383,7.951394004,8.91553704
703.249,UP,222.77,215.9245455,100,0,204,201.8929915,9.211551122,10.14925717
703.398,UP,245.02,233.8009091,100,0,200.3212185,198.1478625,10.84876123,11.81599468
703.549,UP,269.78,249.5636364,100,0,195.4522106,193.303138,13.0156714,13.97209776
703.699,UP,292.03,263.2581818,100,0,189.0933487,187.6033968,15.84562831,16.50871865
703.878,HOLD_HIGH,300.11,274.7927273,100,0,180,179.7281611,19.89254511,20.01352466
703.998,HOLD_HIGH,299.61,283.9381818,100,0,173.6436247,173.7785638,22.72139535,22.66134188
704.148,HOLD_HIGH,298.6,290.8318182,100,0,166.1997721,166.0665093,26.03421806,26.09352552
704.298,HOLD_HIGH,298.6,295.7481818,100,0,157.7568447,158.0557288,29.79167045,29.65865466
704.448,HOLD_HIGH,299.1,298.4136364,100,0,149.3935638,149.8840638,33.5136768,33.29538398
704.599,HOLD_HIGH,299.1,299.0563636,100,0,141.7975177,141.9602499,36.89423191,36.82180935
704.748,HOLD_HIGH,298.6,298.9190909,100,0,133.7920644,134.5541652,40.45699022,40.11782378
704.898,HOLD_HIGH,298.6,298.8727273,100,0,125,127.6397452,44.36982299,43.19502707
705.048,HOLD_HIGH,299.1,298.9181818,100,0,119,121.3905012,47.04007149,45.97619944
705.199,HOLD_HIGH,299.1,298.8718182,100,0,113.2393655,115.6621005,49.60379241,48.52557502
705.348,HOLD_HIGH,299.1,298.78,100,0,109,110.4762763,51.49048565,50.83348156
705.499,HOLD_HIGH,298.6,298.7345455,100,0,105,106.0144228,53.27065131,52.81919115
705.648,HOLD_HIGH,299.1,298.7345455,100,0,100.9426092,102.5858663,55.07635825,54.34504081
705.798,HOLD_HIGH,299.1,298.78,100,0,96.53188336,99.99896431,57.03931393,55.49631932
705.948,HOLD_HIGH,298.09,298.78,100,0,96,98.07516826,57.27602406,56.35248823
706.097,HOLD_HIGH,298.09,298.9645455,100,0,96,96.74146602,57.27602406,56.94604097
706.248,HOLD_HIGH,298.6,298.5509091,100,0,96,95.98760462,57.27602406,57.28154052
706.398,HOLD_HIGH,298.6,297.2181818,100,0,96,95.76520339,57.27602406,57.38051827
706.548,HOLD_HIGH,299.1,294.4154545,100,0,96,95.61683896,57.27602406,57.44654659
706.698,HOLD_HIGH,299.1,290.28,100,0,95,95.46847453,57.72106547,57.51257491
706.877,DOWN,301.13,284.8572727,100,0,95,95.29142631,57.72106547,57.5913687
706.997,DOWN,294.55,278.5154545,100,0,95,95.17273476,57.72106547,57.64419135
707.147,DOWN,283.94,271.3927273,100,0,95,95.02437033,57.72106547,57.71021967
707.296,DOWN,268.27,263.81,100,0,95,95,57.72106547,57.72106547
707.447,DOWN,253.61,255.4009091,100,0,95,95,57.72106547,57.72106547
707.597,DOWN,238.44,245.7963636,100,0,95,95,57.72106547,57.72106547
707.747,DOWN,228.33,234.4454545,100,0,95,95.09289691,57.72106547,57.6797225
707.897,DOWN,220.25,222.13,100,0,95,95.24126134,57.72106547,57.61369418
708.047,DOWN,215.19,209.0327273,100,0,95,95.38962577,57.72106547,57.54766587
708.197,DOWN,206.6,195.8436364,100,0,96,95.5379902,57.27602406,57.48163755
708.347,DOWN,193.45,182.4709091,100,0,96,95.8012807,57.27602406,57.36446238
708.497,DOWN,176.27,169.0981818,100,0,96,96.24363816,57.27602406,57.16759498
708.648,DOWN,159.08,154.7609091,100,0,96,96.99967364,57.27602406,56.83112788
708.797,DOWN,139.87,139.8709091,100,0,97,97.92013548,56.83098264,56.42148425
708.949,DOWN,123.19,124.2463636,100,0,98,99.15516255,56.38594123,55.87184605
709.099,DOWN,106.51,108.3,100,0,100.0332546,100.6840857,55.48105874,55.19141192
709.248,DOWN,91.34,92.44636364,100,0,102.1281366,102.3528334,54.54874948,54.44875006
709.398,DOWN,70.62,77.23545455,100,0,104.2437896,104.0440703,53.60719625,53.69607964
709.548,DOWN,56.46,62.94363636,100,0,106.3594427,105.7597081,52.66564303,52.93254976
709.698,DOWN,43.32,50.30636364,100,0,107.4750957,107.4619594,52.16913122,52.17497739
709.849,DOWN,31.19,39.18545455,100,0,108.6115198,109.3415617,51.66337544,51.33847653
709.998,DOWN,19.06,29.39727273,100,0,110,111.5858299,51.04544423,50.33968424
710.148,DOWN,8.95,21.03363636,100,0,112.6441096,114.4241553,49.86870593,49.0765119
710.414,HOLD_LOW,1.87,14.69181818,100,0,119.3471462,122.3735433,46.88557704,45.53870499
710.448,HOLD_LOW,0.86,9.499090909,100,0,120.1067218,123.6178264,46.54753445,44.98494751
710.598,HOLD_LOW,0.86,5.455454545,100,0,127.5070418,129.7431251,43.25408554,42.25893587
710.749,HOLD_LOW,-1.16,2.56,100,0,135.916314,136.7603077,39.51161114,39.13599899
710.898,HOLD_LOW,-0.66,0.767272727,100,0,145.2009601,144.2579201,35.37955911,35.79925097
711.049,HOLD_LOW,0.86,-0.106363636,100,0,153.6837204,152.3105202,31.60437943,32.21551039
711.199,HOLD_LOW,-0.66,-0.336363636,100,0,161.6095885,160.4084308,28.07703988,28.61160479
711.349,HOLD_LOW,-1.16,-0.52,100,0,169.3041505,168.8831862,24.65264111,24.83998767
711.499,HOLD_LOW,-0.66,-0.703636364,100,0,176.6511096,177.4883232,21.38294002,21.01034533
711.649,HOLD_LOW,-0.66,-0.703636364,100,0,184.9980688,185.1413244,17.66819751,17.60444281
711.799,HOLD_LOW,-0.66,-0.749090909,100,0,199,191.7904939,11.4367582,14.64528701
711.948,HOLD_LOW,-0.66,-0.932727273,100,0,205,197.3298292,8.766509706,12.18005338
712.099,HOLD_LOW,-1.16,-0.978181818,100,0,206,201.9525809,8.32146829,10.1227374
712.248,HOLD_LOW,-1.16,-0.932727273,100,0,207,205.3515595,7.876426874,8.610051147
712.399,HOLD_LOW,-1.16,-1.024545455,100,0,207,206.9544452,7.876426874,7.896700625
712.549,HOLD_LOW,-1.16,-0.978181818,100,0,208,207.6082428,7.431385458,7.605733654
712.699,HOLD_LOW,-1.16,-0.931818182,100,0,208,208.067942,7.431385458,7.401148441
712.848,HOLD_LOW,-1.16,-0.701818182,100,0,208.9038096,208.3717914,7.029152772,7.265922892
712.998,HOLD_LOW,-0.66,-0.426363636,100,0,209,208.8113774,6.986344041,7.070288915
713.149,HOLD_LOW,-1.67,-0.197272727,100,0,209,209.1100844,6.986344041,6.937351905
713.415,UP,-0.15,0.031818182,100,0,210,209.5562371,6.541302625,6.738795517
713.46,UP,-0.15,0.353636364,100,0,210,209.6007464,6.541302625,6.718987022
713.599,UP,1.87,0.812727273,100,0,210,209.7382308,6.541302625,6.657800782
713.749,UP,1.87,1.593636364,100,0,210,209.9636666,6.541302625,6.557472513
713.901,UP,1.36,2.834545455,100,0,210,210.227414,6.541302625,6.440093979
714.049,UP,1.36,5.040909091,100,0,210,210.3738002,6.541302625,6.37494604
714.199,UP,2.38,8.073636364,100,0,210.9654579,210.5221647,6.111633854,6.308917724
714.349,UP,3.89,12.34727273,100,0,211,210.1750265,6.096261209,6.463408594
714.499,UP,7.43,17.81545455,100,0,211,209.5815688,6.096261209,6.727521859
714.649,UP,12.99,24.89272727,100,0,211,208.8779959,6.096261209,7.040640903
714.8,UP,22.6,33.80818182,100,0,206,208.0146168,8.32146829,7.424880367
714.949,UP,33.21,44.74545455,100,0,206,207.1303648,8.32146829,7.818409132
715.1,UP,46.86,57.65818182,100,0,205,206.2018557,8.766509706,8.231634147
715.25,UP,62.02,72.54727273,100,0,205,205.1633047,8.766509706,8.693832361
715.4,UP,79.72,89.41272727,100,0,205,204.8179568,8.766509706,8.847526456
715.55,UP,99.43,108.0245455,100,0,204.9728937,204.3822432,8.778573147,9.041437085
715.7,UP,121.67,127.8309091,100,0,204,204.3197372,9.211551122,9.069254825
715.85,UP,144.42,148.8318182,100,0,204,203.7356917,9.211551122,9.329179266
716.001,UP,167.67,170.5227273,100,0,203,202.327006,9.656592538,9.956102745
716.15,UP,192.95,192.1672727,100,0,204.020563,199.8659556,9.202399734,11.05137211
716.3,UP,217.72,212.1109091,100,0,200.1838854,196.1928379,10.90988017,12.68606158
716.45,UP,240.47,230.3090909,100,0,195,191.2744828,13.21692387,14.8749333
716.6,UP,264.22,246.3936364,100,0,186.3266448,184.9369596,17.07692617,17.69539361
716.75,UP,285.46,260.41,100,0,176.2383467,177.2631655,21.56663662,21.11054982
716.963,HOLD_HIGH,300.11,272.3581818,100,0,166.1172101,165.0787336,26.07096158,26.53312664
717.05,HOLD_HIGH,299.1,281.9627273,100,0,159,159.6959296,29.23841484,28.92869734
717.2,HOLD_HIGH,299.61,289.2236364,100,0,150,150.1212459,33.24378759,33.18982814
717.351,HOLD_HIGH,298.6,294.5081818,100,0,141,140.6244911,37.24916033,37.41627733
717.5,HOLD_HIGH,298.6,297.6790909,100,0,130.8776165,131.7250209,41.75404021,41.37691015
717.651,HOLD_HIGH,299.1,299.0109091,100,0,119.9989402,123.157805,46.59550172,45.18967608
717.8,HOLD_HIGH,298.6,298.9190909,100,0,112.4761961,115.6508002,49.94343441,48.5306041
717.95,HOLD_HIGH,297.59,298.9190909,100,0,107.24489,109.0962022,52.27158228,51.4476717
718.099,HOLD_HIGH,298.6,298.9190909,100,0,101,104.1346138,55.05081698,53.65578401
718.25,HOLD_HIGH,299.1,298.9645455,100,0,98.78227786,100.7690172,56.03779518,55.15361388
718.4,HOLD_HIGH,300.11,298.9181818,100,0,96,98.63361098,57.27602406,56.1039581
718.551,HOLD_HIGH,299.1,298.9181818,100,0,96,97.26458321,57.27602406,56.71323216
718.7,HOLD_HIGH,299.1,298.9636364,100,0,96.45582019,96.76611236,57.07316519,56.93507233
718.851,HOLD_HIGH,299.61,299.1009091,100,0,97,96.64724973,56.83098264,56.98797112
719.001,HOLD_HIGH,299.1,299.1463636,100,0,97,96.79561416,56.83098264,56.92194281
719.15,HOLD_HIGH,298.09,299.4681818,100,0,97,96.85714286,56.83098264,56.89455999
719.3,HOLD_HIGH,299.1,299.2390909,100,0,97,96.76578894,56.83098264,56.93521627
719.45,HOLD_HIGH,299.1,298.2281818,100,0,97,96.6174245,56.83098264,57.00124458
719.6,HOLD_HIGH,299.1,295.7472727,100,0,96,96.52380952,57.27602406,57.04290713
719.749,HOLD_HIGH,299.1,292.0709091,100,0,96,96.46454188,57.27602406,57.06928368
719.961,DOWN,302.64,286.9245455,100,0,96,96.25485349,57.27602406,57.1626037
720.049,DOWN,297.59,280.8590909,100,0,96.47592654,96.16781302,57.06421704,57.20134031
720.199,DOWN,287.98,273.92,100,0,96.40842042,96.14285714,57.09426006,57.21244671
720.348,DOWN,271.81,266.4754545,100,0,96,96.14285714,57.27602406,57.21244671
720.499,DOWN,259.17,258.3418182,100,0,96,96.14285714,57.27602406,57.21244671
720.649,DOWN,242.49,249.1054545,100,0,96,96.05054578,57.27602406,57.25352909
720.798,DOWN,231.37,237.9845455,100,0,96,96,57.27602406,57.27602406
720.949,DOWN,222.77,225.8981818,100,0,96,96,57.27602406,57.27602406
721.099,DOWN,217.21,212.9390909,100,0,96,96.01359513,57.27602406,57.26997366
721.248,DOWN,209.63,199.8418182,100,0,96,96.24481617,57.27602406,57.16707072
721.398,DOWN,197.5,186.3309091,100,0,96,96.88000783,57.27602406,56.88438413
721.55,DOWN,180.31,172.9118182,100,0,96,97.75806513,57.27602406,56.49361226
721.699,DOWN,164.64,158.7118182,100,0,97.74810999,98.85642285,56.49804271,56.00479759
721.849,DOWN,145.43,143.8690909,100,0,100.863763,100.2684586,55.11144807,55.3763832
722,DOWN,127.74,128.2445455,100,0,102,102.0001069,54.60577556,54.60572798
722.149,DOWN,110.55,112.2527273,100,0,104,103.81623,53.71569273,53.797478
722.3,DOWN,94.88,96.26,100,0,106,105.5974488,52.8256099,53.00476185
722.45,DOWN,75.17,80.91090909,100,0,108,107.374288,51.93552706,52.21399484
722.6,DOWN,59.5,66.25181818,100,0,109,109.9169517,51.49048565,51.08240418
722.75,DOWN,45.34,53.10909091,100,0,110.5784523,113.4304647,50.788009,49.51874534
722.901,DOWN,33.72,41.52818182,100,0,113.4297527,117.4974424,49.51906223,47.70877184
723.05,DOWN,21.58,31.41818182,100,0,120.4292751,122.1591211,46.40398486,45.63413176
723.201,DOWN,11.47,22.73272727,100,0,128.8923649,127.6593951,42.63755941,43.18628202
723.349,DOWN,3.39,15.79363636,100,0,134.0608803,133.9977996,40.33735598,40.36542951
723.513,HOLD_LOW,0.86,10.32454545,100,0,141.2802223,141.9138343,37.12444981,36.84246623
723.649,HOLD_LOW,0.35,6.097272727,100,0,146.7547986,148.6466655,34.68803663,33.84607748
723.802,HOLD_LOW,-0.66,3.018181818,100,0,156.1478281,156.1793799,30.50774946,30.49370761
723.95,HOLD_LOW,-0.66,0.904545455,100,0,164.0147065,163.7953435,27.00666277,27.10428837
724.1,HOLD_LOW,-1.16,-0.243636364,100,0,171.857989,171.6696729,23.51607722,23.59988566
724.25,HOLD_LOW,-0.66,-0.657272727,100,0,179.9399308,179.4390048,19.91927838,20.14221121
724.4,HOLD_LOW,-1.16,-0.840909091,100,0,188.2531787,186.529964,16.21953876,16.98644067
724.551,HOLD_LOW,-0.15,-0.978181818,100,0,194.9611794,192.6914863,13.23420063,14.24430806
724.701,HOLD_LOW,-1.67,-1.023636364,100,0,201,197.7230523,10.54667537,12.00505281
724.851,HOLD_LOW,-1.16,-0.977272727,100,0,205,201.6677341,8.766509706,10.24950605
725,HOLD_LOW,-1.16,-0.931818182,100,0,207,204.4291413,7.876426874,9.020565486
725.151,HOLD_LOW,-1.16,-0.977272727,100,0,207.449672,206.2831615,7.676304223,8.195449691
725.301,HOLD_LOW,-1.16,-0.931818182,100,0,207.434675,207.4679345,7.682978501,7.668176629
725.45,HOLD_LOW,-1.16,-0.978181818,100,0,208,208.0152578,7.431385458,7.424595099
725.6,HOLD_LOW,-0.15,-0.886363636,100,0,208,208.3965514,7.431385458,7.254903644
725.751,HOLD_LOW,-0.66,-0.794545455,100,0,209,208.7535509,6.986344041,7.096024111
725.9,HOLD_LOW,-1.16,-0.610909091,100,0,209,209.1435396,6.986344041,6.92246296
726.05,HOLD_LOW,-0.66,-0.381818182,100,0,210,209.4402685,6.541302625,6.790406327
726.2,HOLD_LOW,-0.66,-0.198181818,100,0,210,209.6780225,6.541302625,6.684595954
726.352,HOLD_LOW,-0.66,0.030909091,100,0,210,209.7619048,6.541302625,6.647264867
726.513,UP,-0.15,0.306363636,100,0,210,209.8923715,6.541302625,6.589201764
726.651,UP,0.86,0.674545455,100,0,210,209.9047619,6.541302625,6.583687522
726.801,UP,1.36,1.317272727,100,0,209.2781446,209.9047619,6.862558184,6.583687522
726.951,UP,0.86,2.466363636,100,0,210,209.9047619,6.541302625,6.583687522
727.101,UP,1.36,4.396363636,100,0,210,209.9047619,6.541302625,6.583687522
727.251,UP,2.88,7.291818182,100,0,210,209.9047619,6.541302625,6.583687522
727.401,UP,3.39,11.33545455,100,0,210,209.9435968,6.541302625,6.566404394
727.551,UP,5.91,16.66636364,100,0,210,209.7952324,6.541302625,6.63243271
727.701,UP,11.98,23.46818182,100,0,210,209.6468679,6.541302625,6.698461026
727.852,UP,20.57,32.01545455,100,0,209.4478023,209.4975144,6.787053484,6.764929531
728.001,UP,31.19,42.58545455,100,0,209,209.2717067,6.986344041,6.865423311
728.151,UP,44.33,55.03909091,100,0,209,208.9023366,6.986344041,7.029808294
728.3,UP,59.5,69.60636364,100,0,209,208.2719965,6.986344041,7.310335762
728.451,UP,76.18,86.24181818,100,0,208.0059611,207.0504577,7.428732508,7.853971116
728.601,UP,94.88,104.5318182,100,0,207.7806162,204.9007549,7.529020345,8.810677869
728.751,UP,117.63,124.2009091,100,0,205.774655,201.7947782,8.421756126,10.19296617
728.9,UP,139.87,145.0645455,100,0,201.0393191,197.3558014,10.52917675,12.16849468
729.052,UP,163.63,166.7090909,100,0,194.0903118,191.1241104,13.6217728,14.94185524
729.201,UP,188.9,188.5827273,100,0,187.7107837,182.6981788,16.46092701,18.69174378
729.352,UP,213.17,208.8945455,100,0,178.1650875,173.0781619,20.70915718,22.97304975
729.502,UP,236.93,227.5063636,100,0,164.8780941,163.0757544,26.62241952,27.42453534
729.652,UP,260.69,244.0036364,100,0,146.2998289,152.9056051,34.89051697,31.95067297
729.801,UP,282.42,258.3872727,100,0,138,142.9838387,38.58428458,36.36626996
730.038,HOLD_HIGH,300.11,270.6572727,100,0,126.1694078,128.4482886,43.84938808,42.83519173
730.103,HOLD_HIGH,299.61,280.63,100,0,123,125.1829924,45.25990582,44.28838382
730.252,HOLD_HIGH,299.61,288.3963636,100,0,117,118.9188948,47.93015432,47.07616665
730.402,HOLD_HIGH,299.1,294.0027273,100,0,112,113.4218819,50.1553614,49.52256506
730.551,HOLD_HIGH,298.09,297.4027273,100,0,107,108.6954551,52.38056848,51.62602075
730.702,HOLD_HIGH,298.6,299.0109091,100,0,104,104.6790411,53.71569273,53.41349133
730.851,HOLD_HIGH,298.6,298.9190909,100,0,101,101.6571059,55.05081698,54.75837762
731.002,HOLD_HIGH,298.6,298.8727273,100,0,98,99.39276902,56.38594123,55.76610133
731.151,HOLD_HIGH,298.6,298.8727273,100,0,96,97.87588815,57.27602406,56.44117614
731.302,HOLD_HIGH,298.09,298.9190909,100,0,96,96.75899579,57.27602406,56.93823949
731.452,HOLD_HIGH,300.11,299.0109091,100,0,96,96.14363752,57.27602406,57.21209941
731.602,HOLD_HIGH,299.1,299.0109091,100,0,96,95.83602268,57.27602406,57.34900076
731.752,HOLD_HIGH,299.1,299.0109091,100,0,96,95.71428571,57.27602406,57.40317875
731.902,HOLD_HIGH,299.61,299.1027273,100,0,96,95.71428571,57.27602406,57.40317875
732.052,HOLD_HIGH,299.61,299.1481818,100,0,95,95.71428571,57.72106547,57.40317875
732.202,HOLD_HIGH,299.1,299.5618182,100,0,95,95.71428571,57.72106547,57.40317875
732.352,HOLD_HIGH,298.6,299.3327273,100,0,96,95.71428571,57.27602406,57.40317875
732.504,HOLD_HIGH,298.6,298.4136364,100,0,96,95.77042781,57.27602406,57.37819319
732.652,HOLD_HIGH,299.61,296.2545455,100,0,96,95.91681405,57.27602406,57.31304525
732.802,HOLD_HIGH,299.1,292.8081818,100,0,96,96,57.27602406,57.27602406
733.038,DOWN,302.64,287.7990909,100,0,96,96,57.27602406,57.27602406
733.101,DOWN,297.59,281.7336364,100,0,96,96,57.27602406,57.27602406
733.251,DOWN,288.99,274.84,100,0,96,96,57.27602406,57.27602406
733.402,DOWN,275.35,267.3954545,100,0,96,96,57.27602406,57.27602406
733.551,DOWN,261.7,259.3072727,100,0,96,96,57.27602406,57.27602406
733.701,DOWN,244.51,250.2081818,100,0,96,96.09922812,57.27602406,57.23186343
733.851,DOWN,232.38,239.2709091,100,0,96,96.40345929,57.27602406,57.09646796
734,DOWN,222.77,227.3227273,100,0,96,96.92926582,57.27602406,56.86246228
734.151,DOWN,216.71,214.41,100,0,97,97.84390386,56.83098264,56.45541047
734.3,DOWN,210.64,201.1745455,100,0,98,98.96922038,56.38594123,55.95459801
734.451,DOWN,199.01,187.71,100,0,99.62016051,100.4677031,55.6649027,55.28771113
734.6,DOWN,182.33,174.3836364,100,0,102,102.2181195,54.60577556,54.50870333
734.752,DOWN,166.16,160.4590909,100,0,103.8722376,103.9806959,53.77255228,53.72428386
734.901,DOWN,146.95,145.8918182,100,0,106,105.743116,52.8256099,52.93993393
735.053,DOWN,129.76,130.5427273,100,0,108,107.606686,51.93552706,52.11056809
735.202,DOWN,113.59,114.6881818,100,0,109,109.7488735,51.49048565,51.15720591
735.352,DOWN,97.92,98.74272727,100,0,110.3348498,112.2077212,50.89642222,50.06291685
735.501,DOWN,79.21,83.30272727,100,0,112.8594636,114.9535413,49.77286451,48.84091319
735.652,DOWN,62.53,68.59727273,100,0,117.1323117,118.2930427,47.87127013,47.35469677
735.801,DOWN,47.87,55.27,100,0,120.6610379,122.2776732,46.30084084,45.58137119
735.953,DOWN,36.24,43.55181818,100,0,125.4546989,127.480612,44.16746316,43.26584791
736.101,DOWN,23.61,33.25727273,100,0,130.7846879,133.811801,41.79539729,40.44820658
736.252,DOWN,12.49,24.34181818,100,0,137.086304,141.0739749,38.99091712,37.21623844
736.401,DOWN,4.4,17.17272727,100,0,146.4946001,148.8594311,34.8038357,33.75138801
736.573,HOLD_LOW,0.35,11.42818182,100,0,160.7850621,158.3515905,28.44398828,29.52698393
736.7,HOLD_LOW,0.86,7.062727273,100,0,166.6709255,165.5421567,25.8245353,26.32688416
736.851,HOLD_LOW,0.35,3.662727273,100,0,174.9412183,174.7003409,22.14391247,22.2511129
737,HOLD_LOW,-0.15,1.456363636,100,0,182.2619647,183.1145496,18.88587713,18.50644155
737.151,HOLD_LOW,0.35,0.215454545,100,0,189.807661,189.9418345,15.52772978,15.46801699
737.3,HOLD_LOW,-0.66,-0.29,100,0,200.5935945,195.5378243,10.72754264,12.97756979
737.452,HOLD_LOW,-0.15,-0.427272727,100,0,205.9539923,200.1313235,8.341943602,10.93327239
737.6,HOLD_LOW,-1.16,-0.473636364,100,0,206,203.69477,8.32146829,9.347391109
737.752,HOLD_LOW,-0.66,-0.610909091,100,0,207,206.1834754,7.876426874,8.23981412
737.902,HOLD_LOW,-1.16,-0.702727273,100,0,207,207.1525622,7.876426874,7.808530383
738.051,HOLD_LOW,-1.16,-0.794545455,100,0,208,207.6755953,7.431385458,7.575759002
738.201,HOLD_LOW,-1.16,-0.794545455,100,0,208,208.0963321,7.431385458,7.388513706
738.352,HOLD_LOW,0.35,-0.886363636,100,0,208,208.4118053,7.431385458,7.248115059
738.501,HOLD_LOW,-1.16,-0.886363636,100,0,209,208.5238095,6.986344041,7.198268525
738.653,HOLD_LOW,-1.16,-0.978181818,100,0,209,208.5666661,6.986344041,7.179195583
738.803,HOLD_LOW,-0.66,-0.794545455,100,0,209.9687185,208.6674115,6.555224172,7.134359715
738.952,HOLD_LOW,-0.66,-0.610909091,100,0,208,208.7619048,7.431385458,7.092306283
739.103,HOLD_LOW,-1.16,-0.381818182,100,0,208.2469468,208.7619048,7.321483898,7.092306283
739.252,HOLD_LOW,-1.16,-0.29,100,0,209,208.7619048,6.986344041,7.092306283
739.403,HOLD_LOW,-1.67,-0.014545455,100,0,209,208.7846787,6.986344041,7.082170934
739.575,UP,0.86,0.307272727,100,0,209,208.9548033,6.986344041,7.006458464
739.703,UP,0.86,0.675454545,100,0,209,209,6.986344041,6.986344041
739.852,UP,1.36,1.272727273,100,0,209,209,6.986344041,6.986344041
740.002,UP,1.36,2.283636364,100,0,209,208.908567,6.986344041,7.027035535
740.152,UP,1.87,4.121818182,100,0,209,208.7602025,6.986344041,7.093063852
740.302,UP,2.38,6.970909091,100,0,209,208.6118381,6.986344041,7.159092168
740.453,UP,3.39,10.83090909,100,0,208,208.4487786,7.431385458,7.231660372
740.603,UP,5.91,16.02363636,100,0,208,208.1328366,7.431385458,7.372267675
740.753,UP,9.96,22.64181818,100,0,208,207.7829814,7.431385458,7.527967727
740.903,UP,19.06,30.96,100,0,208,206.9312627,7.431385458,7.907017815
741.052,UP,29.67,41.3,100,0,207,205.5354293,7.876426874,8.528221475
741.203,UP,43.32,53.52363636,100,0,207,203.0735382,7.876426874,9.623865004
741.352,UP,57.98,67.76909091,100,0,203,199.5263701,9.656592538,11.20250171
741.503,UP,74.16,84.17545455,100,0,198.7078136,194.6762656,11.56679325,13.3609991
741.652,UP,92.86,102.5572727,100,0,191.4231675,188.7033657,14.80876245,16.01918689
741.803,UP,115.61,122.1336364,100,0,183.6851938,181.3289295,18.25248124,19.30111644
741.953,UP,136.84,142.8590909,100,0,175.2225816,173.3177042,22.01869414,22.86644349
742.103,UP,160.09,164.4581818,100,0,165.7599695,164.7866456,26.22994846,26.6631179
742.252,UP,186.38,186.47,100,0,156.3804414,156.1600719,30.40422692,30.50230045
742.404,UP,212.16,206.9654545,100,0,146.9395763,147.3106312,34.60580287,34.44066809
742.552,UP,234.4,225.7145455,100,0,138.4552171,138.9116872,38.38169413,38.17854604
742.703,UP,257.65,242.3954545,100,0,129.9095208,131.0392272,42.18488289,41.68211678
742.853,UP,280.91,257.1009091,100,0,122.5851815,123.8333894,45.44451724,44.88901304
743.101,HOLD_HIGH,300.11,269.6927273,100,0,112,113.6603807,50.1553614,49.41642322
743.154,HOLD_HIGH,299.61,279.9863636,100,0,110.8289502,111.8070192,50.67652707,50.24124587
743.304,HOLD_HIGH,299.1,287.9363636,100,0,105.987994,107.1589486,52.83095304,52.30982979
743.454,HOLD_HIGH,299.1,293.7263636,100,0,102.1350319,103.5031847,54.54568075,53.93679609
743.604,HOLD_HIGH,298.6,297.4945455,100,0,99.26269094,100.771574,55.82399146,55.15247599
743.754,HOLD_HIGH,298.6,299.1027273,100,0,96.2940758,98.74368652,57.14514815,56.05496992
743.903,HOLD_HIGH,299.61,299.0572727,100,0,96,97.35320224,57.27602406,56.67379302
744.054,HOLD_HIGH,299.61,299.0572727,100,0,96,96.50775844,57.27602406,57.05005052
744.203,HOLD_HIGH,298.09,299.0572727,100,0,96,96.07817617,57.27602406,57.24123242
744.354,HOLD_HIGH,299.1,299.0572727,100,0,96,95.9047619,57.27602406,57.31840895
744.503,HOLD_HIGH,298.6,299.0572727,100,0,96,95.9047619,57.27602406,57.31840895
744.654,HOLD_HIGH,299.61,299.1027273,100,0,96,95.9047619,57.27602406,57.31840895
744.806,HOLD_HIGH,299.61,299.0563636,100,0,95,95.9047619,57.72106547,57.31840895
